ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Gelong-34_horn-1,,Gelong,34_horn,hau1,hau1,h au *1/¹,,Chin2015,,,^h au 1$,default
Xifang-35_tail-1,,Xifang,35_tail,tshot7,tshot7,tsʰ o t *7/⁵²,,Chin2015,,,^tsh o t 7$,default
Baisha-35_tail-1,,Baisha,35_tail,tshot8,tshot8,tsʰ o t *8/⁵³,,Chin2015,,,^tsh o t 8$,default
Yuanmen-35_tail-1,,Yuanmen,35_tail,tshət7,tshət7,tsʰ ə t *7/⁵²,,Chin2015,,,^tsh ə t 7$,default
Heitu-35_tail-1,,Heitu,35_tail,tshut7,tshut7,tsʰ u t *7/⁵²,,Chin2015,,,^tsh u t 7$,default
Baoding-35_tail-1,,Baoding,35_tail,tshuȶ7,tshuȶ7,tsʰ u ȶ *7/⁵²,,Chin2015,,,^tsh u ȶ 7$,default
Zhongsha-35_tail-1,,Zhongsha,35_tail,tshut7,tshut7,tsʰ u t *7/⁵²,,Chin2015,,,^tsh u t 7$,default
Tongzha-35_tail-1,,Tongzha,35_tail,tshut7,tshut7,tsʰ u t *7/⁵²,,Chin2015,,,^tsh u t 7$,default
Qiandui-35_tail-1,,Qiandui,35_tail,tshut7,tshut7,tsʰ u t *7/⁵²,,Chin2015,,,^tsh u t 7$,default
Baocheng-35_tail-1,,Baocheng,35_tail,tshut7,tshut7,tsʰ u t *7/⁵²,,Chin2015,,,^tsh u t 7$,default
Gelong-35_tail-1,,Gelong,35_tail,tshət2,tshət2,tsʰ ə t *2/²,,Chin2015,,,^tsh ə t 2$,default
Xifang-36_feather-1,,Xifang,36_feather,ŋoŋ1,ŋoŋ1,ŋ o ŋ *1/¹,,Chin2015,,,^ŋ o ŋ 1$,default
Baisha-36_feather-1,,Baisha,36_feather,ŋoŋ1,ŋoŋ1,ŋ o ŋ *1/¹,,Chin2015,,,^ŋ o ŋ 1$,default
Yuanmen-36_feather-1,,Yuanmen,36_feather,ɱən4,ɱən4,ɱ ə n *4/⁴,,Chin2015,,,^ɱ ə n 4$,default
Heitu-36_feather-1,,Heitu,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Baoding-36_feather-1,,Baoding,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Zhongsha-36_feather-1,,Zhongsha,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Tongzha-36_feather-1,,Tongzha,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Qiandui-36_feather-1,,Qiandui,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Baocheng-36_feather-1,,Baocheng,36_feather,hun1,hun1,h u n *1/¹,,Chin2015,,,^h u n 1$,default
Gelong-36_feather-1,,Gelong,36_feather,ŋən1,ŋən1,ŋ ə n *1/¹,,Chin2015,,,^ŋ ə n 1$,default
Xifang-37_hair-1,,Xifang,37_hair,rom1,rom1,r o m *1/¹,,Chin2015,,,^r o m 1$,default
Baisha-37_hair-1,,Baisha,37_hair,ɱən4,ɱən4,ɱ ə n *4/⁴,,Chin2015,,,^ɱ ə n 4$,default
Yuanmen-37_hair-1,,Yuanmen,37_hair,ɗan5,ɗan5,ɗ a n *5/⁵,,Chin2015,,,^ɗ a n 5$,default
Heitu-37_hair-1,,Heitu,37_hair,nom1,nom1,n o m *1/¹,,Chin2015,,,^n o m 1$,default
Baoding-37_hair-1,,Baoding,37_hair,ɗan2,ɗan2,ɗ a n *2/²,,Chin2015,,,^ɗ a n 2$,default
Zhongsha-37_hair-1,,Zhongsha,37_hair,tom1,tom1,t o m *1/¹,,Chin2015,,,^t o m 1$,default
Tongzha-37_hair-1,,Tongzha,37_hair,ɗan5,ɗan5,ɗ a n *5/⁵,,Chin2015,,,^ɗ a n 5$,default
Qiandui-37_hair-1,,Qiandui,37_hair,ɗan5,ɗan5,ɗ a n *5/⁵,,Chin2015,,,^ɗ a n 5$,default
Baocheng-37_hair-1,,Baocheng,37_hair,ɗan5,ɗan5,ɗ a n *5/⁵,,Chin2015,,,^ɗ a n 5$,default
Gelong-37_hair-1,,Gelong,37_hair,ŋən1 // vau2 // tθok3,ŋən1,ŋ ə n *1/¹,,Chin2015,,,^ŋ ə n 1$,default
Gelong-37_hair-2,,Gelong,37_hair,ŋən1 // vau2 // tθok3,vau2,v au *2/²,,Chin2015,,,^v au 2$,default
Gelong-37_hair-3,,Gelong,37_hair,ŋən1 // vau2 // tθok3,tθok3,tθ o k *3/³,,Chin2015,,,^tθ o k 3$,default
Xifang-38_head-1,,Xifang,38_head,ɣo3,ɣo3,ɣ o *3/³,,Chin2015,,,^ɣ o 3$,default
Baisha-38_head-1,,Baisha,38_head,vo3,vo3,v o *3/³,,Chin2015,,,^v o 3$,default
Yuanmen-38_head-1,,Yuanmen,38_head,vo3,vo3,v o *3/³,,Chin2015,,,^v o 3$,default
Heitu-38_head-1,,Heitu,38_head,rau3,rau3,r au *3/³,,Chin2015,,,^r au 3$,default
Baoding-38_head-1,,Baoding,38_head,gwou3,gwou3,g w ou *3/³,,Chin2015,,,^gw ou 3$,default
Zhongsha-38_head-1,,Zhongsha,38_head,gau3,gau3,g au *3/³,,Chin2015,,,^g au 3$,default
Tongzha-38_head-1,,Tongzha,38_head,go6,go6,g o *6/⁵¹,,Chin2015,,,^g o 6$,default
Qiandui-38_head-1,,Qiandui,38_head,ho6,ho6,h o *6/⁵¹,,Chin2015,,,^h o 6$,default
Baocheng-38_head-1,,Baocheng,38_head,hɔ6,hɔ6,h ɔ *6/⁵¹,,Chin2015,,,^h ɔ 6$,default
Gelong-38_head-1,,Gelong,38_head,vau3,vau3,v au *3/³,,Chin2015,,,^v au 3$,default
Xifang-39_ear-1,,Xifang,39_ear,zai1,zai1,z ai *1/¹,,Chin2015,,,^z ai 1$,default
Baisha-39_ear-1,,Baisha,39_ear,zai1,zai1,z ai *1/¹,,Chin2015,,,^z ai 1$,default
Yuanmen-39_ear-1,,Yuanmen,39_ear,tsai4,tsai4,ts ai *4/⁴,,Chin2015,,,^ts ai 4$,default
Heitu-39_ear-1,,Heitu,39_ear,zai1,zai1,z ai *1/¹,,Chin2015,,,^z ai 1$,default
Baoding-39_ear-1,,Baoding,39_ear,zai1,zai1,z ai *1/¹,,Chin2015,,,^z ai 1$,default
Zhongsha-39_ear-1,,Zhongsha,39_ear,zai1,zai1,z ai *1/¹,,Chin2015,,,^z ai 1$,default
Tongzha-39_ear-1,,Tongzha,39_ear,ɬai4,ɬai4,ɬ ai *4/⁴,,Chin2015,,,^ɬ ai 4$,default
Qiandui-39_ear-1,,Qiandui,39_ear,ɬai4,ɬai4,ɬ ai *4/⁴,,Chin2015,,,^ɬ ai 4$,default
Baocheng-39_ear-1,,Baocheng,39_ear,ɬai4,ɬai4,ɬ ai *4/⁴,,Chin2015,,,^ɬ ai 4$,default
Gelong-39_ear-1,,Gelong,39_ear,lai4,lai4,l ai *4/⁴,,Chin2015,,,^l ai 4$,default
Xifang-40_eye-1,,Xifang,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Baisha-40_eye-1,,Baisha,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Yuanmen-40_eye-1,,Yuanmen,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Heitu-40_eye-1,,Heitu,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Baoding-40_eye-1,,Baoding,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Zhongsha-40_eye-1,,Zhongsha,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Tongzha-40_eye-1,,Tongzha,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Qiandui-40_eye-1,,Qiandui,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Baocheng-40_eye-1,,Baocheng,40_eye,tsha1,tsha1,tsʰ a *1/¹,,Chin2015,,,^tsh a 1$,default
Gelong-40_eye-1,,Gelong,40_eye,khan5 // hɔ1,khan5,kʰ a n *5/⁵,,Chin2015,,,^kh a n 5$,default
Gelong-40_eye-2,,Gelong,40_eye,khan5 // hɔ1,hɔ1,h ɔ *1/¹,,Chin2015,,,^h ɔ 1$,default
Xifang-41_nose-1,,Xifang,41_nose,khak7,khak7,kʰ a k *7/⁵²,,Chin2015,,,^kh a k 7$,default
Baisha-41_nose-1,,Baisha,41_nose,khak7,khak7,kʰ a k *7/⁵²,,Chin2015,,,^kh a k 7$,default
Yuanmen-41_nose-1,,Yuanmen,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Heitu-41_nose-1,,Heitu,41_nose,khet7,khet7,kʰ e t *7/⁵²,,Chin2015,,,^kh e t 7$,default
Baoding-41_nose-1,,Baoding,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Zhongsha-41_nose-1,,Zhongsha,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Tongzha-41_nose-1,,Tongzha,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Qiandui-41_nose-1,,Qiandui,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Baocheng-41_nose-1,,Baocheng,41_nose,khat7,khat7,kʰ a t *7/⁵²,,Chin2015,,,^kh a t 7$,default
Gelong-41_nose-1,,Gelong,41_nose,khat2,khat2,kʰ a t *2/²,,Chin2015,,,^kh a t 2$,default
Xifang-42_mouth-1,,Xifang,42_mouth,pom3,pom3,p o m *3/³,,Chin2015,,,^p o m 3$,default
Baisha-42_mouth-1,,Baisha,42_mouth,pom3,pom3,p o m *3/³,,Chin2015,,,^p o m 3$,default
Yuanmen-42_mouth-1,,Yuanmen,42_mouth,pom6,pom6,p o m *6/⁵¹,,Chin2015,,,^p o m 6$,default
Heitu-42_mouth-1,,Heitu,42_mouth,mom3,mom3,m o m *3/³,,Chin2015,,,^m o m 3$,default
Baoding-42_mouth-1,,Baoding,42_mouth,pom3,pom3,p o m *3/³,,Chin2015,,,^p o m 3$,default
Zhongsha-42_mouth-1,,Zhongsha,42_mouth,pam3,pam3,p a m *3/³,,Chin2015,,,^p a m 3$,default
Tongzha-42_mouth-1,,Tongzha,42_mouth,pam6,pam6,p a m *6/⁵¹,,Chin2015,,,^p a m 6$,default
Qiandui-42_mouth-1,,Qiandui,42_mouth,pham6,pham6,pʰ a m *6/⁵¹,,Chin2015,,,^ph a m 6$,default
Baocheng-42_mouth-1,,Baocheng,42_mouth,pam6,pam6,p a m *6/⁵¹,,Chin2015,,,^p a m 6$,default
Gelong-42_mouth-1,,Gelong,42_mouth,boŋ4,boŋ4,b o ŋ *4/⁴,,Chin2015,,,^b o ŋ 4$,default
Xifang-43_tooth-1,,Xifang,43_tooth,sen1,sen1,s e n *1/¹,,Chin2015,,,^s e n 1$,default
Baisha-43_tooth-1,,Baisha,43_tooth,faŋ1,faŋ1,f a ŋ *1/¹,,Chin2015,,,^f a ŋ 1$,default
Yuanmen-43_tooth-1,,Yuanmen,43_tooth,fhan1,fhan1,fʰ a n *1/¹,,Chin2015,,,^fh a n 1$,default
Heitu-43_tooth-1,,Heitu,43_tooth,phen1,phen1,pʰ e n *1/¹,,Chin2015,,,^ph e n 1$,default
Baoding-43_tooth-1,,Baoding,43_tooth,fan1,fan1,f a n *1/¹,,Chin2015,,,^f a n 1$,default
Zhongsha-43_tooth-1,,Zhongsha,43_tooth,fan1,fan1,f a n *1/¹,,Chin2015,,,^f a n 1$,default
Tongzha-43_tooth-1,,Tongzha,43_tooth,fan1,fan1,f a n *1/¹,,Chin2015,,,^f a n 1$,default
Qiandui-43_tooth-1,,Qiandui,43_tooth,fan1,fan1,f a n *1/¹,,Chin2015,,,^f a n 1$,default
Baocheng-43_tooth-1,,Baocheng,43_tooth,fan1,fan1,f a n *1/¹,,Chin2015,,,^f a n 1$,default
Gelong-43_tooth-1,,Gelong,43_tooth,sen1,sen1,s e n *1/¹,,Chin2015,,,^s e n 1$,default
Xifang-44_tongue-1,,Xifang,44_tongue,ɬiŋ3,ɬiŋ3,ɬ i ŋ *3/³,,Chin2015,,,^ɬ i ŋ 3$,default
Baisha-44_tongue-1,,Baisha,44_tongue,ɬiŋ3,ɬiŋ3,ɬ i ŋ *3/³,,Chin2015,,,^ɬ i ŋ 3$,default
Yuanmen-44_tongue-1,,Yuanmen,44_tongue,ɬin3,ɬin3,ɬ i n *3/³,,Chin2015,,,^ɬ i n 3$,default
Heitu-44_tongue-1,,Heitu,44_tongue,di:n3,di:n3,d iː n *3/³,,Chin2015,,,^d i: n 3$,default
Baoding-44_tongue-1,,Baoding,44_tongue,ɬi:n3,ɬi:n3,ɬ iː n *3/³,,Chin2015,,,^ɬ i: n 3$,default
Zhongsha-44_tongue-1,,Zhongsha,44_tongue,ɬi:n3,ɬi:n3,ɬ iː n *3/³,,Chin2015,,,^ɬ i: n 3$,default
Tongzha-44_tongue-1,,Tongzha,44_tongue,ɬi:n3,ɬi:n3,ɬ iː n *3/³,,Chin2015,,,^ɬ i: n 3$,default
Qiandui-44_tongue-1,,Qiandui,44_tongue,ɬi:n3,ɬi:n3,ɬ iː n *3/³,,Chin2015,,,^ɬ i: n 3$,default
Baocheng-44_tongue-1,,Baocheng,44_tongue,ɬi:n3,ɬi:n3,ɬ iː n *3/³,,Chin2015,,,^ɬ i: n 3$,default
Gelong-44_tongue-1,,Gelong,44_tongue,tθin3,tθin3,tθ i n *3/³,,Chin2015,,,^tθ i n 3$,default
Xifang-45_claw-1,,Xifang,45_claw,lip7,lip7,l i p *7/⁵²,,Chin2015,,,^l i p 7$,default
Baisha-45_claw-1,,Baisha,45_claw,lip8,lip8,l i p *8/⁵³,,Chin2015,,,^l i p 8$,default
Yuanmen-45_claw-1,,Yuanmen,45_claw,lip8,lip8,l i p *8/⁵³,,Chin2015,,,^l i p 8$,default
Heitu-45_claw-1,,Heitu,45_claw,li:p7,li:p7,l iː p *7/⁵²,,Chin2015,,,^l i: p 7$,default
Baoding-45_claw-1,,Baoding,45_claw,li:p7,li:p7,l iː p *7/⁵²,,Chin2015,,,^l i: p 7$,default
Zhongsha-45_claw-1,,Zhongsha,45_claw,li:p7,li:p7,l iː p *7/⁵²,,Chin2015,,,^l i: p 7$,default
Tongzha-45_claw-1,,Tongzha,45_claw,li:p7,li:p7,l iː p *7/⁵²,,Chin2015,,,^l i: p 7$,default
Qiandui-45_claw-1,,Qiandui,45_claw,li:p8,li:p8,l iː p *8/⁵³,,Chin2015,,,^l i: p 8$,default
Baocheng-45_claw-1,,Baocheng,45_claw,li:p7,li:p7,l iː p *7/⁵²,,Chin2015,,,^l i: p 7$,default
Gelong-45_claw-1,,Gelong,45_claw,lip2,lip2,l i p *2/²,,Chin2015,,,^l i p 2$,default
Xifang-46_foot-1,,Xifang,46_foot,khɔk7,khɔk7,kʰ ɔ k *7/⁵²,,Chin2015,,,^kh ɔ k 7$,default
Baisha-46_foot-1,,Baisha,46_foot,khɔk8,khɔk8,kʰ ɔ k *8/⁵³,,Chin2015,,,^kh ɔ k 8$,default
Yuanmen-46_foot-1,,Yuanmen,46_foot,khɔk7,khɔk7,kʰ ɔ k *7/⁵²,,Chin2015,,,^kh ɔ k 7$,default
Heitu-46_foot-1,,Heitu,46_foot,khok7,khok7,kʰ o k *7/⁵²,,Chin2015,,,^kh o k 7$,default
Baoding-46_foot-1,,Baoding,46_foot,khok7,khok7,kʰ o k *7/⁵²,,Chin2015,,,^kh o k 7$,default
Zhongsha-46_foot-1,,Zhongsha,46_foot,khuk7,khuk7,kʰ u k *7/⁵²,,Chin2015,,,^kh u k 7$,default
Tongzha-46_foot-1,,Tongzha,46_foot,khok7,khok7,kʰ o k *7/⁵²,,Chin2015,,,^kh o k 7$,default
Qiandui-46_foot-1,,Qiandui,46_foot,khoɁ7,khoɁ7,kʰ o ʔ *7/⁵²,,Chin2015,,,^kh o Ɂ 7$,default
Baocheng-46_foot-1,,Baocheng,46_foot,khɔk7,khɔk7,kʰ ɔ k *7/⁵²,,Chin2015,,,^kh ɔ k 7$,default
Gelong-46_foot-1,,Gelong,46_foot,khok2,khok2,kʰ o k *2/²,,Chin2015,,,^kh o k 2$,default
Xifang-47_knee-1,,Xifang,47_knee,rou1,rou1,r ou *1/¹,,Chin2015,,,^r ou 1$,default
Baisha-47_knee-1,,Baisha,47_knee,rou4,rou4,r ou *4/⁴,,Chin2015,,,^r ou 4$,default
Yuanmen-47_knee-1,,Yuanmen,47_knee,rou4,rou4,r ou *4/⁴,,Chin2015,,,^r ou 4$,default
Heitu-47_knee-1,,Heitu,47_knee,rou1,rou1,r ou *1/¹,,Chin2015,,,^r ou 1$,default
Baoding-47_knee-1,,Baoding,47_knee,rou1,rou1,r ou *1/¹,,Chin2015,,,^r ou 1$,default
Zhongsha-47_knee-1,,Zhongsha,47_knee,rou1,rou1,r ou *1/¹,,Chin2015,,,^r ou 1$,default
Tongzha-47_knee-1,,Tongzha,47_knee,rou4,rou4,r ou *4/⁴,,Chin2015,,,^r ou 4$,default
Qiandui-47_knee-1,,Qiandui,47_knee,lou4,lou4,l ou *4/⁴,,Chin2015,,,^l ou 4$,default
Baocheng-47_knee-1,,Baocheng,47_knee,lou4,lou4,l ou *4/⁴,,Chin2015,,,^l ou 4$,default
Gelong-47_knee-1,,Gelong,47_knee,vau3 // zen4,vau3,v au *3/³,,Chin2015,,,^v au 3$,default
Gelong-47_knee-2,,Gelong,47_knee,vau3 // zen4,zen4,z e n *4/⁴,,Chin2015,,,^z e n 4$,default
Xifang-48_hand-1,,Xifang,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Baisha-48_hand-1,,Baisha,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Yuanmen-48_hand-1,,Yuanmen,48_hand,meɯ4,meɯ4,m eɯ *4/⁴,,Chin2015,,,^m eɯ 4$,default
Heitu-48_hand-1,,Heitu,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Baoding-48_hand-1,,Baoding,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Zhongsha-48_hand-1,,Zhongsha,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Tongzha-48_hand-1,,Tongzha,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Qiandui-48_hand-1,,Qiandui,48_hand,meɯ4,meɯ4,m eɯ *4/⁴,,Chin2015,,,^m eɯ 4$,default
Baocheng-48_hand-1,,Baocheng,48_hand,meɯ1,meɯ1,m eɯ *1/¹,,Chin2015,,,^m eɯ 1$,default
Gelong-48_hand-1,,Gelong,48_hand,mou1,mou1,m ou *1/¹,,Chin2015,,,^m ou 1$,default
Xifang-49_belly-1,,Xifang,49_belly,pɔk7,pɔk7,p ɔ k *7/⁵²,,Chin2015,,,^p ɔ k 7$,default
Baisha-49_belly-1,,Baisha,49_belly,pɔk8,pɔk8,p ɔ k *8/⁵³,,Chin2015,,,^p ɔ k 8$,default
Yuanmen-49_belly-1,,Yuanmen,49_belly,pɔk8,pɔk8,p ɔ k *8/⁵³,,Chin2015,,,^p ɔ k 8$,default
Heitu-49_belly-1,,Heitu,49_belly,mok7,mok7,m o k *7/⁵²,,Chin2015,,,^m o k 7$,default
Baoding-49_belly-1,,Baoding,49_belly,pok7,pok7,p o k *7/⁵²,,Chin2015,,,^p o k 7$,default
Zhongsha-49_belly-1,,Zhongsha,49_belly,pok7,pok7,p o k *7/⁵²,,Chin2015,,,^p o k 7$,default
Tongzha-49_belly-1,,Tongzha,49_belly,pok8,pok8,p o k *8/⁵³,,Chin2015,,,^p o k 8$,default
Qiandui-49_belly-1,,Qiandui,49_belly,phoɁ8,phoɁ8,pʰ o ʔ *8/⁵³,,Chin2015,,,^ph o Ɂ 8$,default
Baocheng-49_belly-1,,Baocheng,49_belly,pɔk8,pɔk8,p ɔ k *8/⁵³,,Chin2015,,,^p ɔ k 8$,default
Gelong-49_belly-1,,Gelong,49_belly,bɔk4,bɔk4,b ɔ k *4/⁴,,Chin2015,,,^b ɔ k 4$,default
Xifang-50_neck-1,,Xifang,50_neck,zɔŋ3,zɔŋ3,z ɔ ŋ *3/³,,Chin2015,,,^z ɔ ŋ 3$,default
Baisha-50_neck-1,,Baisha,50_neck,zɔŋ3,zɔŋ3,z ɔ ŋ *3/³,,Chin2015,,,^z ɔ ŋ 3$,default
Yuanmen-50_neck-1,,Yuanmen,50_neck,tsɔŋ3,tsɔŋ3,ts ɔ ŋ *3/³,,Chin2015,,,^ts ɔ ŋ 3$,default
Heitu-50_neck-1,,Heitu,50_neck,zoŋ3,zoŋ3,z o ŋ *3/³,,Chin2015,,,^z o ŋ 3$,default
Baoding-50_neck-1,,Baoding,50_neck,zoŋ3,zoŋ3,z o ŋ *3/³,,Chin2015,,,^z o ŋ 3$,default
Zhongsha-50_neck-1,,Zhongsha,50_neck,zuŋ3,zuŋ3,z u ŋ *3/³,,Chin2015,,,^z u ŋ 3$,default
Tongzha-50_neck-1,,Tongzha,50_neck,ɬoŋ6,ɬoŋ6,ɬ o ŋ *6/⁵¹,,Chin2015,,,^ɬ o ŋ 6$,default
Qiandui-50_neck-1,,Qiandui,50_neck,ɬoŋ6,ɬoŋ6,ɬ o ŋ *6/⁵¹,,Chin2015,,,^ɬ o ŋ 6$,default
Baocheng-50_neck-1,,Baocheng,50_neck,ɬɔŋ6,ɬɔŋ6,ɬ ɔ ŋ *6/⁵¹,,Chin2015,,,^ɬ ɔ ŋ 6$,default
Gelong-50_neck-1,,Gelong,50_neck,lɔŋ4,lɔŋ4,l ɔ ŋ *4/⁴,,Chin2015,,,^l ɔ ŋ 4$,default
Xifang-51_breast-1,,Xifang,51_breast,tsei1,tsei1,ts ei *1/¹,,Chin2015,,,^ts ei 1$,default
Baisha-51_breast-1,,Baisha,51_breast,tsi3,tsi3,ts i *3/³,,Chin2015,,,^ts i 3$,default
Yuanmen-51_breast-1,,Yuanmen,51_breast,ti3,ti3,t i *3/³,,Chin2015,,,^t i 3$,default
Heitu-51_breast-1,,Heitu,51_breast,tsi2,tsi2,ts i *2/²,,Chin2015,,,^ts i 2$,default
Baoding-51_breast-1,,Baoding,51_breast,tsei1,tsei1,ts ei *1/¹,,Chin2015,,,^ts ei 1$,default
Zhongsha-51_breast-1,,Zhongsha,51_breast,tsi2,tsi2,ts i *2/²,,Chin2015,,,^ts i 2$,default
Tongzha-51_breast-1,,Tongzha,51_breast,tsi5,tsi5,ts i *5/⁵,,Chin2015,,,^ts i 5$,default
Qiandui-51_breast-1,,Qiandui,51_breast,tsi5,tsi5,ts i *5/⁵,,Chin2015,,,^ts i 5$,default
Baocheng-51_breast-1,,Baocheng,51_breast,tsi5,tsi5,ts i *5/⁵,,Chin2015,,,^ts i 5$,default
Gelong-51_breast-1,,Gelong,51_breast,tsɛi1,tsɛi1,ts ɛi *1/¹,,Chin2015,,,^ts ɛi 1$,default
Xifang-52_heart-1,,Xifang,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Baisha-52_heart-1,,Baisha,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Yuanmen-52_heart-1,,Yuanmen,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Heitu-52_heart-1,,Heitu,52_heart,tem3,tem3,t e m *3/³,,Chin2015,,,^t e m 3$,default
Baoding-52_heart-1,,Baoding,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Zhongsha-52_heart-1,,Zhongsha,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Tongzha-52_heart-1,,Tongzha,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Qiandui-52_heart-1,,Qiandui,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Baocheng-52_heart-1,,Baocheng,52_heart,ɬa:u3,ɬa:u3,ɬ aːu *3/³,,Chin2015,,,^ɬ a:u 3$,default
Gelong-52_heart-1,,Gelong,52_heart,tθem5,tθem5,tθ e m *5/⁵,,Chin2015,,,^tθ e m 5$,default
Xifang-53_liver-1,,Xifang,53_liver,ŋa: ŋ1,ŋa:_ŋ1,ŋ aː ŋ *1/¹,,Chin2015,,,^ŋ a:_ ŋ 1$,default
Baisha-53_liver-1,,Baisha,53_liver,ŋa: ŋ1,ŋa:_ŋ1,ŋ aː ŋ *1/¹,,Chin2015,,,^ŋ a:_ ŋ 1$,default
Yuanmen-53_liver-1,,Yuanmen,53_liver,ŋuan1,ŋuan1,ŋ u/w a n *1/¹,,Chin2015,,,^ŋ ua n 1$,default
Heitu-53_liver-1,,Heitu,53_liver,ŋa: n1,ŋa:_n1,ŋ aː n *1/¹,,Chin2015,,,^ŋ a:_ n 1$,default
Baoding-53_liver-1,,Baoding,53_liver,ŋa:n1,ŋa:n1,ŋ aː n *1/¹,,Chin2015,,,^ŋ a: n 1$,default
Zhongsha-53_liver-1,,Zhongsha,53_liver,ŋa:n1,ŋa:n1,ŋ aː n *1/¹,,Chin2015,,,^ŋ a: n 1$,default
Tongzha-53_liver-1,,Tongzha,53_liver,ŋa:n1,ŋa:n1,ŋ aː n *1/¹,,Chin2015,,,^ŋ a: n 1$,default
Qiandui-53_liver-1,,Qiandui,53_liver,ŋa:n4,ŋa:n4,ŋ aː n *4/⁴,,Chin2015,,,^ŋ a: n 4$,default
Baocheng-53_liver-1,,Baocheng,53_liver,ŋa:n1,ŋa:n1,ŋ aː n *1/¹,,Chin2015,,,^ŋ a: n 1$,default
Gelong-53_liver-1,,Gelong,53_liver,ŋɔn1,ŋɔn1,ŋ ɔ n *1/¹,,Chin2015,,,^ŋ ɔ n 1$,default
Xifang-54_drink-1,,Xifang,54_drink,ȵa:u1,ȵa:u1,ȵ aːu *1/¹,,Chin2015,,,^ȵ a:u 1$,default
Baisha-54_drink-1,,Baisha,54_drink,Ɂɔk8,Ɂɔk8,ʔ ɔ k *8/⁵³,,Chin2015,,,^Ɂ ɔ k 8$,default
Yuanmen-54_drink-1,,Yuanmen,54_drink,ɁɔɁ7,ɁɔɁ7,ʔ ɔ ʔ *7/⁵²,,Chin2015,,,^Ɂ ɔ Ɂ 7$,default
Heitu-54_drink-1,,Heitu,54_drink,lou2,lou2,l ou *2/²,,Chin2015,,,^l ou 2$,default
Baoding-54_drink-1,,Baoding,54_drink,Ɂo:k9,Ɂo:k9,ʔ oː k *9/⁵⁴,,Chin2015,,,^Ɂ o: k 9$,default
Zhongsha-54_drink-1,,Zhongsha,54_drink,Ɂok7,Ɂok7,ʔ o k *7/⁵²,,Chin2015,,,^Ɂ o k 7$,default
Tongzha-54_drink-1,,Tongzha,54_drink,Ɂo:Ɂ 9,Ɂo:Ɂ_9,ʔ oː ʔ + *9/⁵⁴,,Chin2015,,,^Ɂ o: Ɂ _ 9$,default
